cl_name	gene_callers_id	contig	gene_x_contig	cl_size	category	pfam	is.HQ	is.LS	lowest_rank	lowest_level	niche_breadth_sign	is.singleton	ground_coverage
40433429	9696	Day17a_QCcontig125	264	1	K	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
29792240	9697	Day17a_QCcontig125	264	30535	K	Formyl_trans_C|Formyl_trans_N	TRUE	FALSE	NA	NA	Broad	FALSE	0.108462455303933
39016208	9698	Day17a_QCcontig125	264	107	K	DMRL_synthase	FALSE	FALSE	NA	NA	NA	FALSE	0.00200986234779967
37842184	9699	Day17a_QCcontig125	264	7	K	DHBP_synthase|GTP_cyclohydro2	FALSE	FALSE	NA	NA	NA	FALSE	NA
32338871	9700	Day17a_QCcontig125	264	30519	K	HTH_3|Lum_binding	FALSE	FALSE	NA	NA	Broad	FALSE	0.134006403514922
36945980	9701	Day17a_QCcontig125	264	31	K	dCMP_cyt_deam_1	FALSE	FALSE	NA	NA	NA	FALSE	NA
10708117	9702	Day17a_QCcontig125	264	79	KWP	NA	FALSE	TRUE	Cutibacterium	Genus	NA	FALSE	0.000257075416579027
34182175	9703	Day17a_QCcontig125	264	2379	K	CoA_binding|Ligase_CoA	FALSE	FALSE	NA	NA	NA	FALSE	0.0263852859379747
12846297	9704	Day17a_QCcontig125	264	86	DISC	NA	FALSE	FALSE	NA	NA	NA	FALSE	NA
40055684	9705	Day17a_QCcontig125	264	4	K	UvrD|UvrD-helicase	FALSE	FALSE	NA	NA	NA	FALSE	0.000210334431746477
36818919	9706	Day17a_QCcontig125	264	133	K	Lipoprotein_9	FALSE	FALSE	NA	NA	NA	FALSE	0.0106747496046389
37068499	9707	Day17a_QCcontig125	264	228	K	ABC_tran|NIL	FALSE	FALSE	NA	NA	NA	FALSE	0.0125197680548234
39557501	9708	Day17a_QCcontig125	264	83	K	BPD_transp_1	FALSE	FALSE	NA	NA	NA	FALSE	0.00193975087055084
31197	9709	Day17a_QCcontig125	264	383	K	PLDc_2|PLDc_2	FALSE	FALSE	NA	NA	Broad	FALSE	0.00369253780177148
35410449	9710	Day17a_QCcontig125	264	12	K	Transgly_assoc	FALSE	FALSE	NA	NA	NA	FALSE	0.00053752132557433
36562952	9711	Day17a_QCcontig125	264	6	K	PspC	FALSE	FALSE	NA	NA	NA	FALSE	NA
13972160	9712	Day17a_QCcontig125	264	33855	K	GATase|GMP_synt_C	TRUE	FALSE	NA	NA	Broad	FALSE	0.14587861366239
40433430	9713	Day17a_QCcontig125	264	1	EU	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
26237225	9714	Day17a_QCcontig125	264	1049	K	CM_2	FALSE	FALSE	NA	NA	Broad	FALSE	0.0057491411344037
411423	9715	Day17a_QCcontig125	264	2844	K	IMPDH	FALSE	FALSE	NA	NA	Narrow	FALSE	0.0111477248825633
4138417	9716	Day17a_QCcontig125	264	39018	K	DnaB|IMPDH	FALSE	FALSE	NA	NA	Broad	FALSE	0.145574797260978
36680591	9717	Day17a_QCcontig125	264	3	GU	NA	FALSE	FALSE	NA	NA	NA	FALSE	0.000140222954497651
8034845	9718	Day17a_QCcontig125	264	74	K	Na_Ala_symp	FALSE	TRUE	Cutibacterium	Genus	NA	FALSE	0.000257075416579027
33390016	9719	Day17a_QCcontig125	264	21	K	Cpn60_TCP1	FALSE	FALSE	NA	NA	NA	FALSE	0.00296805253686695
27547861	9720	Day17a_QCcontig125	264	59337	K	Cpn10|Gp_dh_N	FALSE	FALSE	NA	NA	Broad	FALSE	0.14405571525392
21965041	9721	Day17a_QCcontig125	264	487	GU	NA	TRUE	FALSE	NA	NA	Broad	FALSE	0.000444039355909229
20754820	9722	Day17a_QCcontig125	264	120	GU	NA	FALSE	FALSE	NA	NA	NA	FALSE	0.000280445908995303
21801484	9723	Day17a_QCcontig125	264	1672	K	Methyltransf_3	TRUE	FALSE	NA	NA	Broad	FALSE	0.00775900348220337
26293578	9724	Day17a_QCcontig125	264	17	GU	NA	FALSE	FALSE	NA	NA	NA	FALSE	NA
27782418	9725	Day17a_QCcontig125	264	7679	K	NUDIX	FALSE	FALSE	NA	NA	Broad	FALSE	0.0130173642758653
493935	9726	Day17a_QCcontig125	264	8147	K	Peptidase_C1_2|Peptidase_C1_2	TRUE	FALSE	NA	NA	Broad	FALSE	0.0200285120007479
4805471	9727	Day17a_QCcontig125	264	31490	K	Peptidase_M22|Peptidase_M22	FALSE	FALSE	NA	NA	Broad	FALSE	0.140970810254972
31070164	9728	Day17a_QCcontig125	264	248	K	Acetyltransf_1	FALSE	FALSE	NA	NA	NA	FALSE	0.00233704924162752
6065025	9729	Day17a_QCcontig125	264	2420	K	Peptidase_M22	FALSE	FALSE	NA	NA	Broad	FALSE	0.008576970716773
38424619	9730	Day17a_QCcontig125	264	3	K	TsaE	FALSE	TRUE	Cutibacterium	Genus	NA	FALSE	0.000140222954497651
38083868	9731	Day17a_QCcontig125	264	36	GU	NA	FALSE	FALSE	NA	NA	NA	FALSE	0.00237216657880865
28802124	9732	Day17a_QCcontig125	264	225	K	DEAD|Helicase_C	TRUE	FALSE	NA	NA	Broad	FALSE	0.00126200659047886
33681992	9733	Day17a_QCcontig125	264	2	K	NA	TRUE	FALSE	NA	NA	NA	FALSE	NA
27443908	9734	Day17a_QCcontig125	264	489	K	Carb_kinase|YjeF_N	TRUE	FALSE	NA	NA	NA	FALSE	0.00455724602117367
40433431	9735	Day17a_QCcontig125	264	1	K	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
29078414	9736	Day17a_QCcontig125	264	7272	K	BPD_transp_1	FALSE	FALSE	NA	NA	Broad	FALSE	0.012993993783449
19510669	9737	Day17a_QCcontig125	264	6266	K	BPD_transp_1	FALSE	FALSE	NA	NA	Broad	FALSE	0.0102362756783285
9331224	9738	Day17a_QCcontig125	264	17882	K	ABC_tran	FALSE	FALSE	NA	NA	Broad	FALSE	0.067003201757461
8495916	9739	Day17a_QCcontig125	264	43491	K	GATase_6|SIS|SIS	FALSE	FALSE	NA	NA	Broad	FALSE	0.17749888990161
32038568	9740	Day17a_QCcontig125	264	1566	K	Lipase_2	TRUE	FALSE	NA	NA	Narrow	FALSE	0.00359905583210638
12272469	9741	Day17a_QCcontig125	264	8546	K	GreA_GreB|PRK	TRUE	FALSE	NA	NA	Broad	FALSE	0.0286755941947697
22803323	9742	Day17a_QCcontig125	264	91	GU	NA	FALSE	FALSE	NA	NA	NA	FALSE	0.000280445908995303
1509057	9743	Day17a_QCcontig125	264	33288	K	PGM_PMM_III|PGM_PMM_II|PGM_PMM_I|PGM_PMM_IV	FALSE	FALSE	NA	NA	Broad	FALSE	0.113230035756853
8718898	9744	Day17a_QCcontig125	264	727	K	Ribosomal_S9	FALSE	FALSE	NA	NA	NA	FALSE	0.00530510177849447
22193095	9745	Day17a_QCcontig125	264	55035	K	Ribosomal_L12_N|Ribosomal_L13	FALSE	FALSE	NA	NA	Broad	FALSE	0.163219519035266
8566182	9746	Day17a_QCcontig125	264	268	GU	NA	TRUE	TRUE	Cutibacterium	Genus	NA	FALSE	0.000373927878660403
7484374	9747	Day17a_QCcontig125	264	241	K	Porphobil_deam	FALSE	FALSE	NA	NA	Broad	FALSE	0.000911449204234733
20048911	9748	Day17a_QCcontig125	264	3	DISC	NA	FALSE	FALSE	NA	NA	NA	FALSE	NA
11644519	9749	Day17a_QCcontig125	264	3140	K	Methyltransf_4|Ubie_methyltran	FALSE	FALSE	NA	NA	Broad	FALSE	0.0128304003365351
22314685	9750	Day17a_QCcontig125	264	76	K	PseudoU_synth_1	FALSE	FALSE	NA	NA	Narrow	FALSE	0.00158919348430671
36432430	9751	Day17a_QCcontig125	264	91	K	MTS	FALSE	FALSE	NA	NA	NA	FALSE	NA
3137364	9752	Day17a_QCcontig125	264	974	K	CbiQ	FALSE	FALSE	NA	NA	Non significant	FALSE	0.00383276075626913
37201122	9753	Day17a_QCcontig125	264	3	K	ABC_tran|ABC_tran	FALSE	TRUE	Bifidobacterium pseudolongum	Species	NA	FALSE	0.00131787032156036
29338452	9754	Day17a_QCcontig125	264	1260	K	ECF_trnsprt	FALSE	FALSE	NA	NA	Broad	FALSE	0.00666059033863844
2367733	9755	Day17a_QCcontig125	264	99	KWP	NA	FALSE	FALSE	NA	NA	NA	FALSE	0.000327186893827853
40433432	9756	Day17a_QCcontig125	264	1	K	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
1666498	9757	Day17a_QCcontig125	264	3	DISC	NA	FALSE	FALSE	NA	NA	NA	FALSE	NA
13940137	9758	Day17a_QCcontig125	264	9738	K	Sod_Fe_C|Sod_Fe_N	FALSE	FALSE	NA	NA	Broad	FALSE	0.0473719881277899
11124234	9759	Day17a_QCcontig125	264	1614	K	Biotin_lipoyl|Sugar_tr	FALSE	FALSE	NA	NA	Broad	FALSE	0.00937156745892636
29738019	9760	Day17a_QCcontig125	264	150	GU	NA	FALSE	FALSE	NA	NA	NA	FALSE	0.000560891817990605
28714749	9761	Day17a_QCcontig125	264	1388	K	Glyco_trans_1_4|Glyco_trans_4_4	TRUE	FALSE	NA	NA	Narrow	FALSE	0.0053752132557433
973173	9762	Day17a_QCcontig125	264	4209	K	Ribosomal_L17	FALSE	FALSE	NA	NA	Broad	FALSE	0.0138119610180187
36163700	9763	Day17a_QCcontig125	264	4043	K	RNA_pol_A_CTD|RNA_pol_L	FALSE	FALSE	NA	NA	NA	FALSE	0.119135477069056
28344406	9764	Day17a_QCcontig125	264	41838	K	Ribosomal_S4|S4	FALSE	FALSE	NA	NA	Broad	FALSE	0.123886980298675
19947842	9765	Day17a_QCcontig125	264	45740	K	Ribosomal_S11	FALSE	FALSE	NA	NA	Broad	FALSE	0.12316249503377
35087791	9766	Day17a_QCcontig125	264	112	K	Ribosomal_S13	FALSE	FALSE	NA	NA	NA	FALSE	0.00207997382504849
36357952	9767	Day17a_QCcontig125	264	2	K	NA	TRUE	FALSE	NA	NA	NA	FALSE	NA
36250355	9768	Day17a_QCcontig125	264	77	K	eIF-1a	FALSE	FALSE	NA	NA	NA	FALSE	NA
4166547	9769	Day17a_QCcontig125	264	1306	K	Peptidase_S9_N|Peptidase_S9	TRUE	FALSE	NA	NA	NA	FALSE	0.0196545841220875
3893343	9770	Day17a_QCcontig125	264	152	GU	NA	FALSE	FALSE	NA	NA	NA	FALSE	0.00114515412839749
13868363	9771	Day17a_QCcontig125	264	62930	K	Peptidase_M24|SEC-C	FALSE	FALSE	NA	NA	Broad	FALSE	0.177709224333357
35298013	9772	Day17a_QCcontig125	264	905	K	ADK	FALSE	FALSE	NA	NA	NA	FALSE	0.0261749515062282
38622422	9773	Day17a_QCcontig125	264	7	K	SecY	FALSE	FALSE	NA	NA	NA	FALSE	0.000444039355909229
40433433	9774	Day17a_QCcontig125	264	1	GU	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
35899818	9775	Day17a_QCcontig125	264	3	GU	NA	FALSE	TRUE	Cutibacterium humerusii	Species	NA	FALSE	0.000116852462081376
36626292	9776	Day17a_QCcontig125	264	3	K	NA	TRUE	FALSE	NA	NA	NA	FALSE	NA
36626292	9777	Day17a_QCcontig125	264	3	K	NA	TRUE	FALSE	NA	NA	NA	FALSE	NA
18844271	9778	Day17a_QCcontig125	264	30085	DISC	NA	FALSE	FALSE	NA	NA	NA	FALSE	0.201502372166579
2632734	9779	Day17a_QCcontig125	264	2546	K	BPD_transp_1|OppC_N	FALSE	FALSE	NA	NA	Broad	FALSE	0.00969875435275421
21311915	9780	Day17a_QCcontig125	264	469	K	BPD_transp_1	FALSE	FALSE	NA	NA	Broad	FALSE	0.00280445908995303
21901726	9781	Day17a_QCcontig125	264	4935	K	Ribosomal_L27A	FALSE	FALSE	NA	NA	Broad	FALSE	0.0249830563929982
81475	9782	Day17a_QCcontig125	264	1489	K	Ribosomal_L30	FALSE	FALSE	NA	NA	NA	FALSE	0.0100259412465821
38396972	9783	Day17a_QCcontig125	264	527	K	Ribosomal_S5|Ribosomal_S5	FALSE	FALSE	NA	NA	NA	FALSE	0.00355231484727383
35127990	9784	Day17a_QCcontig125	264	249	K	Ribosomal_L18p	FALSE	FALSE	NA	NA	NA	FALSE	0.00684755427796864
38523035	9785	Day17a_QCcontig125	264	479	K	Ribosomal_L6|Ribosomal_L6	FALSE	FALSE	NA	NA	NA	FALSE	0.0128070298441188
34616035	9786	Day17a_QCcontig125	264	370	K	Ribosomal_S8	FALSE	FALSE	NA	NA	NA	FALSE	0.00600621655098273
23960578	9787	Day17a_QCcontig125	264	19815	K	Ribosomal_S14	FALSE	FALSE	NA	NA	Broad	FALSE	0.0783378905793545
7610468	9788	Day17a_QCcontig125	264	62597	K	Ribosomal_L5_C|Ribosomal_L5	TRUE	TRUE	UBA147 sp1	Species	Broad	FALSE	0.174764542288906
23070721	9789	Day17a_QCcontig125	264	2500	K	KOW|ribosomal_L24	FALSE	FALSE	NA	NA	Broad	FALSE	0.0137885905256024
31708927	9790	Day17a_QCcontig125	264	66509	K	KOW|Ribosomal_L14	FALSE	FALSE	NA	NA	Broad	FALSE	0.134730888779827
40433434	9791	Day17a_QCcontig125	264	1	EU	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
17929903	9792	Day17a_QCcontig125	264	830	KWP	NA	TRUE	FALSE	NA	NA	Narrow	FALSE	0.00472083946808759
13614192	9793	Day17a_QCcontig125	264	59632	K	Ribosomal_S17	TRUE	FALSE	NA	NA	Broad	FALSE	0.139498469232747
35966225	9794	Day17a_QCcontig125	264	117	K	Ribosomal_L29	FALSE	FALSE	NA	NA	NA	FALSE	NA
23888876	9795	Day17a_QCcontig125	264	15865	K	Ribosomal_L16	FALSE	FALSE	NA	NA	Broad	FALSE	0.0941830844375891
10017663	9796	Day17a_QCcontig125	264	1586	K	KH_2|Ribosomal_S3_C	FALSE	FALSE	NA	NA	NA	FALSE	0.0250765383626633
34105869	9797	Day17a_QCcontig125	264	293	K	Ribosomal_L22	FALSE	FALSE	NA	NA	NA	FALSE	0.00511813783916427
34581628	9798	Day17a_QCcontig125	264	35	K	Ribosomal_S19	FALSE	FALSE	NA	NA	NA	FALSE	0.00193975087055084
33964707	9799	Day17a_QCcontig125	264	11	K	Ribosomal_L2|Ribosomal_L2	FALSE	FALSE	NA	NA	NA	FALSE	0.000934819696651008
36858825	9800	Day17a_QCcontig125	264	10	DISC	NA	FALSE	FALSE	NA	NA	NA	FALSE	0.00276752767527675
32425658	9801	Day17a_QCcontig125	264	294	K	Ribosomal_L4	FALSE	FALSE	NA	NA	Broad	FALSE	0.00156582299189044
35327877	9802	Day17a_QCcontig125	264	1054	K	Ribosomal_L3	FALSE	FALSE	NA	NA	NA	FALSE	0.0212671480988104
33460868	9803	Day17a_QCcontig125	264	372	K	Ribosomal_S10	TRUE	FALSE	NA	NA	NA	FALSE	0.00846011825469163
17697922	9804	Day17a_QCcontig125	264	201	K	Aminotran_1_2|BioW	TRUE	FALSE	NA	NA	Broad	FALSE	0.00233704924162752
1981448	9805	Day17a_QCcontig125	264	11	DISC	NA	FALSE	FALSE	NA	NA	NA	FALSE	NA
31963290	9806	Day17a_QCcontig125	264	2	GU	NA	TRUE	FALSE	NA	NA	NA	FALSE	NA
33297627	9807	Day17a_QCcontig125	264	43	K	tRNA-synt_1|tRNA-synt_1	FALSE	FALSE	NA	NA	NA	FALSE	0.00193975087055084
33963620	9808	Day17a_QCcontig125	264	3	K	tRNA-synt_1|tRNA-synt_1	FALSE	FALSE	NA	NA	NA	FALSE	0.00172941643880437
39518348	9809	Day17a_QCcontig125	264	27	K	5_nucleotid|Metallophos	FALSE	FALSE	NA	NA	NA	FALSE	0.000794596742153357
25782882	9810	Day17a_QCcontig125	264	48	K	Abhydrolase_9_N|Abhydrolase_9	FALSE	FALSE	NA	NA	Narrow	FALSE	0.000701114772488256
30912942	9811	Day17a_QCcontig125	264	12934	K	GTP_EFTU_D2|GTP_EFTU_D3|GTP_EFTU	FALSE	FALSE	NA	NA	Narrow	FALSE	0.0768188085722966
38151062	9812	Day17a_QCcontig125	264	18121	K	EFG|EFG_II|EFG_IV|GTP_EFTU_D2|GTP_EFTU	FALSE	FALSE	NA	NA	NA	FALSE	0.332630469161834
35373525	9813	Day17a_QCcontig125	264	15	K	Ribosomal_S7	FALSE	FALSE	NA	NA	NA	FALSE	0.000794596742153357
9090751	9814	Day17a_QCcontig125	264	20352	K	Ribosom_S12_S23	TRUE	FALSE	NA	NA	Broad	FALSE	0.0826146906915329
11552455	9815	Day17a_QCcontig125	264	125	GU	NA	FALSE	TRUE	Cutibacterium	Genus	NA	FALSE	0.000257075416579027
22898184	9816	Day17a_QCcontig125	264	6	DISC	NA	FALSE	FALSE	NA	NA	NA	FALSE	NA
35767663	9817	Day17a_QCcontig125	264	21	GU	NA	FALSE	FALSE	NA	NA	NA	FALSE	0.000841337726985908
30662976	9818	Day17a_QCcontig125	264	2	GU	NA	FALSE	FALSE	NA	NA	NA	FALSE	NA
9702983	9819	Day17a_QCcontig125	264	6	DISC	NA	FALSE	FALSE	NA	NA	NA	FALSE	NA
40433435	9820	Day17a_QCcontig125	264	1	K	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
40423805	9821	Day17a_QCcontig125	264	3	K	NA	TRUE	FALSE	NA	NA	NA	FALSE	NA
3045545	9822	Day17a_QCcontig125	264	55522	K	Ribosomal_L12_N|Ribosomal_L12	TRUE	FALSE	NA	NA	Broad	FALSE	0.146112318586553
24353340	9823	Day17a_QCcontig125	264	211	K	Ribosomal_L10	FALSE	FALSE	NA	NA	Broad	FALSE	0.00158919348430671
1121352	9824	Day17a_QCcontig125	264	3815	K	Ribosomal_L1	TRUE	FALSE	NA	NA	NA	FALSE	0.0338404730187665
20386094	9825	Day17a_QCcontig125	264	7039	DISC	NA	FALSE	FALSE	NA	NA	NA	FALSE	0.17053241960991
40433436	9826	Day17a_QCcontig125	264	1	K	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
11946931	9827	Day17a_QCcontig125	264	142	K	SecE	FALSE	FALSE	NA	NA	NA	FALSE	0.000420668863492954
23739134	9828	Day17a_QCcontig125	264	54	K	LytR_cpsA_psr	FALSE	FALSE	NA	NA	NA	FALSE	0.000654373787655706
27889927	9829	Day17a_QCcontig125	264	5864	K	Aminotran_MocR	TRUE	FALSE	NA	NA	Broad	FALSE	0.0202388464324943
37076205	9830	Day17a_QCcontig125	264	11	K	FAD_binding|MurB	FALSE	FALSE	NA	NA	NA	FALSE	NA
14546541	9831	Day17a_QCcontig125	264	1882	K	MaoC_dehydratas	TRUE	FALSE	NA	NA	Broad	FALSE	0.00684755427796864
40433437	9832	Day17a_QCcontig125	264	1	K	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
10705671	9833	Day17a_QCcontig125	264	3689	K	Ribosomal_L33	FALSE	FALSE	NA	NA	Broad	FALSE	0.0141157774194302
40433438	9834	Day17a_QCcontig125	264	1	EU	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
13345343	9835	Day17a_QCcontig125	264	227	K	Acetyltransf_10	FALSE	FALSE	NA	NA	NA	FALSE	0.00144897052980906
18715559	9836	Day17a_QCcontig125	264	4981	K	Exo_endo_phos	TRUE	FALSE	NA	NA	Broad	FALSE	0.0128070298441188
34156604	9837	Day17a_QCcontig125	264	3092	K	ECH|ECH	FALSE	FALSE	NA	NA	NA	FALSE	0.0221318563182126
14059236	9838	Day17a_QCcontig125	264	5532	K	EamA|ZnuA	FALSE	TRUE	GW2011-AR15	Genus	Broad	FALSE	0.02666573184697
12309819	9839	Day17a_QCcontig125	264	364	DISC	NA	FALSE	FALSE	NA	NA	NA	FALSE	NA
38855223	9840	Day17a_QCcontig125	264	34	K	ABC-3	FALSE	FALSE	NA	NA	NA	FALSE	0.000958190189067284
36986976	9841	Day17a_QCcontig125	264	22	K	Fe_dep_repr|Fe_dep_repress|FeoA	FALSE	FALSE	NA	NA	NA	FALSE	0.000864708219402183
13621951	9842	Day17a_QCcontig125	264	388	KWP	NA	FALSE	FALSE	NA	NA	Broad	FALSE	0.00151908200705789
3398922	9843	Day17a_QCcontig125	264	101	K	Fer4_2|Fer4_4	FALSE	TRUE	Cutibacterium	Genus	NA	FALSE	0.000327186893827853
2803704	9844	Day17a_QCcontig125	264	129	K	Complex1_30kDa	FALSE	FALSE	NA	NA	NA	FALSE	0.00053752132557433
35196174	9845	Day17a_QCcontig125	264	14	K	Oxidored_q6	FALSE	FALSE	NA	NA	NA	FALSE	0.000420668863492954
3324124	9846	Day17a_QCcontig125	264	8369	K	POR_N|POR	FALSE	FALSE	NA	NA	Broad	FALSE	0.0291897450279277
36745484	9847	Day17a_QCcontig125	264	2	K	NA	TRUE	FALSE	NA	NA	NA	FALSE	0.00118608328940432
22378675	9848	Day17a_QCcontig125	264	48	K	Lipase_GDSL_2	FALSE	FALSE	NA	NA	NA	FALSE	0.000233704924162752
5948690	9849	Day17a_QCcontig125	264	164	KWP	NA	TRUE	FALSE	NA	NA	NA	FALSE	0.000280445908995303
36680584	9850	Day17a_QCcontig125	264	3	GU	NA	FALSE	FALSE	NA	NA	NA	FALSE	0.000140222954497651
15417373	9851	Day17a_QCcontig125	264	31	KWP	NA	FALSE	FALSE	NA	NA	NA	FALSE	0.000233704924162752
24597548	9852	Day17a_QCcontig125	264	3	DISC	NA	FALSE	FALSE	NA	NA	NA	FALSE	NA
9144910	9853	Day17a_QCcontig125	264	33	GU	NA	FALSE	FALSE	NA	NA	NA	FALSE	0.000233704924162752
36365427	9854	Day17a_QCcontig125	264	2	K	NA	TRUE	FALSE	NA	NA	NA	FALSE	0.00263574064312072
143170	9855	Day17a_QCcontig125	264	73	GU	NA	FALSE	FALSE	NA	NA	NA	FALSE	0.000280445908995303
19287462	9856	Day17a_QCcontig125	264	8	DISC	NA	FALSE	FALSE	NA	NA	NA	FALSE	NA
8659635	9857	Day17a_QCcontig126	26	2	KWP	NA	FALSE	FALSE	NA	NA	NA	FALSE	NA
23503310	9858	Day17a_QCcontig126	26	18080	K	SpoU_methylase|SpoU_sub_bind	FALSE	FALSE	NA	NA	Broad	FALSE	0.0722148215662904
31627840	9859	Day17a_QCcontig126	26	149	K	NYN_YacP	FALSE	FALSE	NA	NA	NA	FALSE	0.00135548856014396
22776864	9860	Day17a_QCcontig126	26	143	K	Sigma70_r2	FALSE	FALSE	NA	NA	NA	FALSE	0.000210334431746477
1717321	9861	Day17a_QCcontig126	26	223	K	SecE	TRUE	FALSE	NA	NA	NA	FALSE	0.00175278693122064
2213535	9862	Day17a_QCcontig126	26	7315	K	NusG	FALSE	FALSE	NA	NA	Broad	FALSE	0.0240482366963472
20386094	9863	Day17a_QCcontig126	26	7039	DISC	NA	FALSE	FALSE	NA	NA	NA	FALSE	0.17053241960991
17563432	9864	Day17a_QCcontig126	26	759	DISC	NA	FALSE	FALSE	NA	NA	NA	FALSE	0.0502108592514497
26259199	9865	Day17a_QCcontig126	26	16216	K	Ribosomal_L10|Ribosomal_L10	FALSE	FALSE	NA	NA	Broad	FALSE	0.0695272149384187
28376370	9866	Day17a_QCcontig126	26	127	K	Ribosomal_L12_N	FALSE	FALSE	NA	NA	NA	FALSE	0.002547383673374
28892600	9867	Day17a_QCcontig126	26	461	K	Ribosomal_L12	FALSE	FALSE	NA	NA	NA	FALSE	0.00778237397461964
40433439	9868	Day17a_QCcontig126	26	1	NA	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
40423805	9869	Day17a_QCcontig126	26	3	K	NA	TRUE	FALSE	NA	NA	NA	FALSE	NA
28212687	9870	Day17a_QCcontig126	26	1625	K	RNA_pol_Rpb2_7	FALSE	FALSE	NA	NA	Broad	FALSE	0.0113580593143098
29129783	9871	Day17a_QCcontig126	26	8153	K	RNA_pol_Rpb1_1|RNA_pol_Rpb1_2|RNA_pol_Rpb1_3|RNA_pol_Rpb1_4|RNA_pol_Rpb1_5|RNA_pol_Rpb1_5	FALSE	FALSE	NA	NA	Broad	FALSE	0.0670966837271261
7182487	9872	Day17a_QCcontig126	26	256	K	Ribosomal_L7Ae	FALSE	FALSE	NA	NA	NA	FALSE	0.00147234102222534
29891210	9873	Day17a_QCcontig126	26	5413	K	Ribosom_S12_S23	FALSE	FALSE	NA	NA	Broad	FALSE	0.0241417186660123
39275675	9874	Day17a_QCcontig126	26	2	K	NA	TRUE	FALSE	NA	NA	NA	FALSE	0.00158144438587243
38151062	9875	Day17a_QCcontig126	26	18121	K	EFG|EFG_II|EFG_IV|GTP_EFTU_D2|GTP_EFTU	FALSE	FALSE	NA	NA	NA	FALSE	0.332630469161834
30912942	9876	Day17a_QCcontig126	26	12934	K	GTP_EFTU_D2|GTP_EFTU_D3|GTP_EFTU	FALSE	FALSE	NA	NA	Narrow	FALSE	0.0768188085722966
23832036	9877	Day17a_QCcontig126	26	39979	K	M20_dimer|Peptidase_M20	FALSE	FALSE	NA	NA	Broad	FALSE	0.10126434363972
14220381	9878	Day17a_QCcontig126	26	183	K	Acetyltransf_3	FALSE	FALSE	NA	NA	NA	FALSE	0.00128537708289514
36960913	9879	Day17a_QCcontig126	26	365	K	OCD_Mu_crystall|OCD_Mu_crystall	FALSE	FALSE	NA	NA	NA	FALSE	0.029388508170796
20511671	9880	Day17a_QCcontig126	26	11826	K	Epimerase	FALSE	FALSE	NA	NA	Broad	FALSE	0.0386781649489355
40433440	9881	Day17a_QCcontig126	26	1	K	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
40433441	9882	Day17a_QCcontig126	26	1	K	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
40433442	9883	Day17a_QCcontig127	54	1	NA	NA	FALSE	FALSE	NA	NA	NA	TRUE	NA
38375093	9884	Day17a_QCcontig127	54	13	K	Staph_haemo	FALSE	FALSE	NA	NA	NA	FALSE	0.000210334431746477
25841098	9885	Day17a_QCcontig127	54	346	K	Staph_haemo	FALSE	FALSE	NA	NA	NA	FALSE	0.000210334431746477
33655336	9886	Day17a_QCcontig127	54	103	K	HAD_2	FALSE	FALSE	NA	NA	NA	FALSE	0.002547383673374
21161274	9887	Day17a_QCcontig127	54	177	K	NA	FALSE	FALSE	NA	NA	NA	FALSE	0.000607632802823155
30494151	9888	Day17a_QCcontig127	54	1063	K	BshC	FALSE	FALSE	NA	NA	NA	FALSE	0.00588936408890135
35069548	9889	Day17a_QCcontig127	54	711	K	MraZ|MraZ	FALSE	FALSE	NA	NA	NA	FALSE	0.00881067564093575
6407289	9890	Day17a_QCcontig127	54	10011	K	Methyltransf_5	FALSE	FALSE	NA	NA	NA	FALSE	0.088994835121176
13341937	9891	Day17a_QCcontig127	54	192	K	DivIC	FALSE	FALSE	NA	NA	NA	FALSE	0.000444039355909229
11823878	9892	Day17a_QCcontig127	54	2447	K	PBP_dimer|Transpeptidase	FALSE	FALSE	NA	NA	NA	FALSE	0.0101194232162472
4032973	9893	Day17a_QCcontig127	54	469	K	Glycos_transf_4	FALSE	FALSE	NA	NA	NA	FALSE	0.0032017574610297
11142010	9894	Day17a_QCcontig127	54	21336	K	Mur_ligase_C|Mur_ligase_M	FALSE	FALSE	NA	NA	Broad	FALSE	0.1015214190563
35549111	9895	Day17a_QCcontig127	54	19	K	POTRA_1	FALSE	FALSE	NA	NA	NA	FALSE	0.000210334431746477
25540371	9896	Day17a_QCcontig127	54	168	K	FtsA|SHS2_FTSA	TRUE	FALSE	NA	NA	NA	FALSE	0.000467409848325504
12161899	9897	Day17a_QCcontig127	54	5381	K	FtsZ_C|Tubulin	FALSE	FALSE	NA	NA	Broad	FALSE	0.051882493164131
37546929	9898	Day17a_QCcontig127	54	46	K	Cu-oxidase_4	FALSE	FALSE	NA	NA	NA	FALSE	NA
